,date,open,close,high,low,volume
419,2019-02-05,34.08,34.34,34.54,33.63,214319.34235
420,2019-02-06,34.35,32.79,34.5,32.25,312456.54201
421,2019-02-07,32.78,33.24,33.61,32.73,144528.08084
422,2019-02-08,33.23,42.99,44.85,32.75,1237384.07012
423,2019-02-09,42.99,44.68,46.95,42.05,993529.35851
424,2019-02-10,44.68,46.79,47.59,42.0,667594.46229
425,2019-02-11,46.8,42.9,46.87,41.81,570398.48991
426,2019-02-12,42.88,43.89,44.57,41.84,326731.55801
427,2019-02-13,43.89,41.61,44.66,40.64,333914.84326
428,2019-02-14,41.61,41.26,42.45,40.31,285144.93739
429,2019-02-15,41.26,42.58,44.6,41.06,389950.95213
430,2019-02-16,42.6,43.34,44.37,42.28,326691.70793
431,2019-02-17,43.34,43.91,45.13,42.6,331698.79603
432,2019-02-18,43.89,47.84,49.03,43.62,744029.87121
433,2019-02-19,47.81,47.14,49.1,46.56,404786.75784
434,2019-02-20,47.16,51.5,52.21,46.25,566874.12073
435,2019-02-21,51.47,48.94,51.65,47.35,383781.90032
436,2019-02-22,48.93,49.19,49.97,48.08,265979.43489
437,2019-02-23,49.22,51.4,51.88,48.0,411115.3383
438,2019-02-24,51.39,43.75,53.53,42.37,685277.01608
439,2019-02-25,43.74,45.4,46.85,43.0,377273.17275
440,2019-02-26,45.4,44.76,45.89,44.06,220101.55494
441,2019-02-27,44.77,45.16,45.53,42.51,223940.94505
442,2019-02-28,45.15,45.61,46.7,44.44,258562.96779
443,2019-03-01,45.62,47.05,48.95,45.53,336011.92294
444,2019-03-02,47.02,48.49,49.4,46.38,325733.94735
445,2019-03-03,48.51,47.86,49.1,47.18,218511.99396
446,2019-03-04,47.87,45.78,48.22,44.57,306985.27977
447,2019-03-05,45.78,52.52,54.25,45.38,798938.10368
